Pull Request Number,Title,Author,Created At,Additions,Deletions,Commits,Merged,Weekday,Year and Month,Total Changes
2181,Simplify WeakUnopposedPawn,protonspring,2019-06-06 06:18:04+00:00,4,10,1,True,3,2019-06-01,14
2180,Move WeakUnopposed to pawns,protonspring,2019-06-06 02:42:04+00:00,4,10,6,False,3,2019-06-01,14
2179,Update material.cpp,sweetypg392,2019-06-05 16:55:03+00:00,5,1,1,False,2,2019-06-01,6
2177,Fauzi b20,FauziAkram,2019-06-04 15:27:01+00:00,17,17,4,False,1,2019-06-01,34
2176,Simplify Outposts,protonspring,2019-06-04 09:09:10+00:00,5,7,3,False,1,2019-06-01,12
2175,Use pruning heuristics for advanced pawn pushes if enemy material is high enough.,Vizvezdenec,2019-06-04 06:10:51+00:00,1,1,1,True,1,2019-06-01,2
2174,Tweak dbg functions,Lolligerhans,2019-06-02 19:56:05+00:00,18,9,1,False,6,2019-06-01,27
2173,"Make MultiPV search stop properly with ""go mate x"" command.",joergoster,2019-06-02 09:56:22+00:00,3,3,3,False,6,2019-06-01,6
2172,Remove obsolete member of Pawns::Entry,Lolligerhans,2019-06-01 23:33:09+00:00,0,1,1,False,5,2019-06-01,1
2171,Remove a few file_of's (simplify adjacent_files_bb),protonspring,2019-05-30 21:09:53+00:00,5,6,3,True,3,2019-05-01,11
2170,Scale lazy threshold according to non_pawn_material(),protonspring,2019-05-30 18:39:36+00:00,2,2,1,True,3,2019-05-01,4
2167,Remove inconsistent comparison,mcostalba,2019-05-28 05:45:39+00:00,4,6,1,False,1,2019-05-01,10
2166,Use all PV nodes for ttPv.,locutus2,2019-05-27 20:45:32+00:00,1,1,1,True,0,2019-05-01,2
2165,Simplify semiopen_file,protonspring,2019-05-27 15:53:32+00:00,5,5,2,True,0,2019-05-01,10
2163,Improve multiPV mode.,joergoster,2019-05-27 09:42:52+00:00,8,2,1,False,0,2019-05-01,10
2162,Remove pawn attacks in pawns.,protonspring,2019-05-26 21:17:34+00:00,5,6,1,False,6,2019-05-01,11
2160,Do not define increment operators on Value;  Depth and Direction,svivanov72,2019-05-25 13:04:25+00:00,0,1,1,True,5,2019-05-01,1
2159,Simplify passed pawns.,protonspring,2019-05-25 04:21:38+00:00,2,3,1,True,5,2019-05-01,5
2158,Remove one division.,vondele,2019-05-24 05:12:48+00:00,2,2,1,True,4,2019-05-01,4
2156,Inline some functions.,vondele,2019-05-23 06:27:51+00:00,4,13,1,False,3,2019-05-01,17
2155,Use MAX_MOVES sized quiets and captures arrays.,vondele,2019-05-22 05:11:31+00:00,3,4,1,False,2,2019-05-01,7
2154,Passed pawns: Consider rooks and queens anywhere on the file.,31m059,2019-05-19 07:30:07+00:00,1,1,1,False,6,2019-05-01,2
2153,Simplify passed pawns: allow file attacks through pieces.,31m059,2019-05-17 07:50:00+00:00,1,1,1,True,4,2019-05-01,2
2152,[RFC] Adjust rootDepth on MultiPV lines.,vondele,2019-05-17 06:12:24+00:00,1,1,1,False,4,2019-05-01,2
2151,Consolidate some code in set_state,protonspring,2019-05-15 18:06:57+00:00,6,11,1,True,2,2019-05-01,17
2150,Remove unused code,svivanov72,2019-05-15 16:02:05+00:00,3,6,1,True,2,2019-05-01,9
2149,LMR - LastMove Bench:  3416811,VoyagerOne,2019-05-15 13:27:10+00:00,14,2,2,False,2,2019-05-01,16
2147,Allow for higher depths.,vondele,2019-05-15 06:16:32+00:00,6,5,1,True,2,2019-05-01,11
2146,Decrease reduction in case we had singular extension.,Vizvezdenec,2019-05-14 20:40:35+00:00,8,0,1,True,1,2019-05-01,8
2145,Use a sigmoid for MoveImportance,protonspring,2019-05-14 20:00:30+00:00,2,11,3,False,1,2019-05-01,13
2143,Save complement of pawn attacks span in pawn entry,Lolligerhans,2019-05-14 12:54:30+00:00,8,5,1,False,1,2019-05-01,13
2142,Smoothly change playing strength with skill level.,vondele,2019-05-14 05:02:36+00:00,6,1,1,True,1,2019-05-01,7
2141,Stop Depth,mstembera,2019-05-13 00:08:57+00:00,4,3,4,False,0,2019-05-01,7
2139,Remove pawn count in space() calculation,xoto10,2019-05-11 04:52:22+00:00,1,3,2,False,5,2019-05-01,4
2137,Add eg component to evaluate_shelter(),xoto10,2019-05-10 12:04:45+00:00,16,11,1,False,4,2019-05-01,27
2135,Less LMR at root,locutus2,2019-05-09 10:40:54+00:00,1,1,4,False,3,2019-05-01,2
2134,MinGW and simplification,amchess,2019-05-08 20:30:18+00:00,8079,5884,78,False,2,2019-05-01,13963
2133,Remove PvNode template from reduction,miguel-l,2019-05-08 05:45:27+00:00,5,5,1,False,2,2019-05-01,10
2132,Precompute repetition info,svivanov72,2019-05-06 21:46:50+00:00,33,41,1,True,0,2019-05-01,74
2131,Simplify StatScore Reset - Bench:  3542999,VoyagerOne,2019-05-06 18:35:10+00:00,4,7,2,False,0,2019-05-01,11
2130,LMR for captures not cracking alpha,locutus2,2019-05-05 18:44:45+00:00,3,1,1,False,6,2019-05-01,4
2129,Simplify Thread Voting Scheme,protonspring,2019-05-05 16:08:29+00:00,2,4,1,True,6,2019-05-01,6
2128,Progressive decrease of failedHighCnt,MJZ1977,2019-05-05 09:28:16+00:00,2,2,4,False,6,2019-05-01,4
2127,Simplify Stat Score Reset - Bench:  3251357,VoyagerOne,2019-05-04 14:53:03+00:00,1,4,1,False,5,2019-05-01,5
2125,Score and Select Best Thread in same loop,protonspring,2019-05-03 18:13:11+00:00,4,4,4,True,4,2019-05-01,8
2124,Stat Score reset at rootNode - Bench: 3393330,VoyagerOne,2019-05-03 14:49:21+00:00,4,1,1,True,4,2019-05-01,5
2123,Assorted trivial cleanups 5/2019,mcostalba,2019-05-02 17:38:00+00:00,73,82,3,False,3,2019-05-01,155
2122,Simplify reduc,MJZ1977,2019-05-02 14:11:44+00:00,1,1,2,True,3,2019-05-01,2
2121,simplified shuffle extension version,vondele,2019-04-30 06:09:01+00:00,1,11,1,True,1,2019-04-01,12
2119,Allow for address sanitizer.,vondele,2019-04-27 18:03:49+00:00,1,1,1,True,5,2019-04-01,2
2118,Include bishop protection in king Danger evaluation.,Vizvezdenec,2019-04-27 04:22:16+00:00,2,1,1,True,5,2019-04-01,3
2115,Remove useless initializations,vondele,2019-04-24 17:25:19+00:00,1,2,1,True,2,2019-04-01,3
2114,Simplify connected,protonspring,2019-04-23 21:48:39+00:00,4,3,2,False,1,2019-04-01,7
2113,Remove templates for pos.square(s),protonspring,2019-04-23 19:55:26+00:00,111,111,1,False,1,2019-04-01,222
2112,Remove template for pos.count(Color c),protonspring,2019-04-22 15:32:33+00:00,40,40,3,False,0,2019-04-01,80
2111,Use constructor for stack.,protonspring,2019-04-21 05:46:25+00:00,6,2,2,False,6,2019-04-01,8
2110,Remove capping in reduction.,vondele,2019-04-18 16:36:33+00:00,3,3,1,True,3,2019-04-01,6
2109,Simplify distance,vondele,2019-04-18 12:52:16+00:00,5,9,1,True,3,2019-04-01,14
2108,Shuffle detection,MJZ1977,2019-04-17 20:50:05+00:00,18,0,19,False,2,2019-04-01,18
2107,Remove DistanceRing,protonspring,2019-04-17 18:42:40+00:00,4,8,1,False,2,2019-04-01,12
2106,Slight improvement of bishop evaluation.,Vizvezdenec,2019-04-17 16:36:42+00:00,10,0,1,False,2,2019-04-01,10
2105,Output average eval from threads suggesting chosen move,xoto10,2019-04-17 04:35:52+00:00,12,1,1,False,2,2019-04-01,13
2103,Reorg IID and early pruning,vondele,2019-04-16 05:06:31+00:00,18,23,2,False,1,2019-04-01,41
2102,Remove semiopenFiles in pawns and simplify space,protonspring,2019-04-15 19:10:17+00:00,8,10,1,True,0,2019-04-01,18
2101,SMP: Return to previous thread selection mechanism,CoffeeOne,2019-04-15 19:00:51+00:00,6,18,2,False,0,2019-04-01,24
2100,Move pawnsOnSquares to Position,protonspring,2019-04-15 15:06:22+00:00,15,20,5,True,0,2019-04-01,35
2099,Calculate passedCount real-time,protonspring,2019-04-15 01:42:37+00:00,1,3,1,True,0,2019-04-01,4
2098,Move pawnsOnSquares to Position,protonspring,2019-04-15 01:39:41+00:00,7,10,3,False,0,2019-04-01,17
2097,Fix cycle detection in presence of repetitions,svivanov72,2019-04-14 22:31:40+00:00,5,0,1,False,6,2019-04-01,5
2096,fix ThreatByRank14,sweetypg392,2019-04-14 16:15:08+00:00,1,1,1,False,6,2019-04-01,2
2093,Remove two useless assignments,vondele,2019-04-12 16:47:53+00:00,1,2,1,True,4,2019-04-01,3
2090,Simplify Connected Pawn Scoring,protonspring,2019-04-11 14:47:39+00:00,6,7,9,False,3,2019-04-01,13
2089,Extend dangerous passed pawn moves,miguel-l,2019-04-09 19:00:47+00:00,6,0,1,True,1,2019-04-01,6
2088,Simplify castlingPath,protonspring,2019-04-09 18:03:40+00:00,2,7,1,True,1,2019-04-01,9
2087,Raise kingDanger threshold and adjust constant term.,31m059,2019-04-09 17:29:28+00:00,2,2,1,True,1,2019-04-01,4
2086,Give penalty for all early quiets of prev. ply,vondele,2019-04-09 17:27:28+00:00,3,3,1,False,1,2019-04-01,6
2085,Remove Movepick::move;  and rename cur to movePtr,protonspring,2019-04-09 16:54:41+00:00,18,19,2,True,1,2019-04-01,37
2083,Simplify and Generalize shift,protonspring,2019-04-07 04:55:07+00:00,8,7,4,False,6,2019-04-01,15
2081,Make operator/(Depth d;  int i) ONE_PLY invariant,mcostalba,2019-04-06 13:49:57+00:00,42,22,1,False,5,2019-04-01,64
2080,Fix sed for OS X,mcostalba,2019-04-06 10:19:15+00:00,1,1,1,True,5,2019-04-01,2
2079,TEST ONE_PLY verification,mcostalba,2019-04-06 09:18:00+00:00,10,5,1,False,5,2019-04-01,15
2078,Fix ONE_PLY,erbsenzaehler,2019-04-05 22:27:32+00:00,4,4,1,False,4,2019-04-01,8
2077,rootDepth is local to search.,vondele,2019-04-05 05:10:23+00:00,3,3,1,True,4,2019-04-01,6
2076,Remove BetweenBB Array,protonspring,2019-04-05 04:06:33+00:00,15,17,5,False,4,2019-04-01,32
2075,Early loop exit from slider_blockers(),saproj,2019-04-04 14:51:09+00:00,9,8,3,False,3,2019-04-01,17
2074,Add squares attacked by 2 pawns to the attackedBy2 array,MJZ1977,2019-04-03 17:54:37+00:00,5,2,1,True,2,2019-04-01,7
2073,Change Default Contempt from C=24 to C=20,SFisGOD,2019-04-03 17:05:01+00:00,1,1,1,False,2,2019-04-01,2
2072,Use average bestMoveChanges across all threads,xoto10,2019-04-03 07:49:18+00:00,23,9,3,False,2,2019-04-01,32
2070,Assorted trivial cleanups 4/2019,mcostalba,2019-03-31 10:06:40+00:00,43,46,5,False,6,2019-03-01,89
2069,Remove pureStaticEval,MJZ1977,2019-03-30 09:32:03+00:00,10,11,5,False,5,2019-03-01,21
2068,Remove duplication.,vondele,2019-03-30 06:17:47+00:00,2,9,1,True,5,2019-03-01,11
2067,Accessor for SquareBB,protonspring,2019-03-30 03:07:11+00:00,12,26,1,True,5,2019-03-01,38
2066,Use multiple threads for bestMoveChanges (test thread sanitizer),xoto10,2019-03-29 12:02:28+00:00,43,8,3,False,4,2019-03-01,51
2065,Use multiple threads to update bestMoveChanges,xoto10,2019-03-29 08:58:32+00:00,16,4,4,False,4,2019-03-01,20
2064,Shuffle detection,MJZ1977,2019-03-28 12:50:47+00:00,13,0,1,True,3,2019-03-01,13
2063,Make helper threads handle failedHighCnt the same way as main thread,xoto10,2019-03-28 09:12:49+00:00,2,5,1,False,3,2019-03-01,7
2062,Replace std::mins/max with clamp function,protonspring,2019-03-26 22:54:16+00:00,7,14,2,True,1,2019-03-01,21
2061,Remove Pawns Connected Array,protonspring,2019-03-25 19:53:21+00:00,7,26,1,False,0,2019-03-01,33
2060,Use vectors to build the PV.,joergoster,2019-03-25 12:20:09+00:00,27,26,2,False,0,2019-03-01,53
2059,Add constexpr where possible.,protonspring,2019-03-24 23:33:35+00:00,89,102,1,False,6,2019-03-01,191
2058,Simplify Passed Pawns,protonspring,2019-03-24 07:17:13+00:00,1,1,2,True,6,2019-03-01,2
2057,Remove unneeded condition.,vondele,2019-03-23 22:45:04+00:00,0,2,1,True,5,2019-03-01,2
2056,Remove per thread instances of Endgames,mstembera,2019-03-23 22:27:45+00:00,37,30,1,True,5,2019-03-01,67
2055,[Cluster] merge master,vondele,2019-03-21 06:15:46+00:00,360,374,54,True,3,2019-03-01,734
2054,Simplify pawn asymmetry (remove use of semiopen files).,protonspring,2019-03-20 16:31:47+00:00,6,7,3,True,2,2019-03-01,13
2051,EndgameBase::probe(),mstembera,2019-03-16 23:34:30+00:00,2,1,1,False,5,2019-03-01,3
2049,Use same scoring.,vondele,2019-03-16 16:17:21+00:00,4,15,2,False,5,2019-03-01,19
2045,Remove !extension check,xoto10,2019-03-12 13:00:57+00:00,1,2,1,False,1,2019-03-01,3
2043,Better guard against dropping into qsearch while still at root.,joergoster,2019-03-12 11:10:51+00:00,8,10,2,False,1,2019-03-01,18
2042,Combine all TT stages in movepick,protonspring,2019-03-12 04:19:03+00:00,18,19,4,False,1,2019-03-01,37
2041,Simplify  fallingEval,protonspring,2019-03-10 21:59:52+00:00,4,2,2,False,6,2019-03-01,6
2040,Endgame Draws,mstembera,2019-03-10 20:34:42+00:00,10,3,1,False,6,2019-03-01,13
2039,pseudo_legal() promotion check,mstembera,2019-03-10 18:08:04+00:00,0,4,1,False,6,2019-03-01,4
2038,Remove popcount16(),protonspring,2019-03-10 07:44:15+00:00,2,9,2,True,6,2019-03-01,11
2035,Increase thread stack for OS X,mcostalba,2019-03-08 12:59:26+00:00,48,6,5,True,4,2019-03-01,54
2034,Remove DistanceRing Array,protonspring,2019-03-06 21:19:18+00:00,8,11,4,False,2,2019-03-01,19
2033,Reduce stack usage.,vondele,2019-03-06 06:55:55+00:00,27,2,2,False,2,2019-03-01,29
2031,Change Pawn Value,SFisGOD,2019-03-05 13:13:10+00:00,1,1,2,False,1,2019-03-01,2
2030,Assorted trivial cleanups 3/2019,mcostalba,2019-03-05 10:21:34+00:00,34,39,7,True,1,2019-03-01,73
2029,Remove reductions array,protonspring,2019-03-03 14:57:56+00:00,5,14,5,False,6,2019-03-01,19
2028,Combo,SFisGOD,2019-03-02 05:18:35+00:00,6,6,2,False,5,2019-03-01,12
2026,Remove Seed array,protonspring,2019-02-28 16:12:50+00:00,1,3,1,False,3,2019-02-01,4
2025,Add continuation history 5 into quiet moves sorting.,Vizvezdenec,2019-02-27 20:27:58+00:00,12,7,1,False,2,2019-02-01,19
2024,Remove FutilityMoveCounts array.,protonspring,2019-02-27 19:39:24+00:00,6,10,5,True,2,2019-02-01,16
2023,More continuation histories.,Vizvezdenec,2019-02-26 20:25:32+00:00,9,6,1,False,1,2019-02-01,15
2021,remove skipQuiets with mate fix.,vondele,2019-02-26 16:51:00+00:00,7,9,1,True,1,2019-02-01,16
2018,Replace make_piece(...) with | operator.,protonspring,2019-02-25 03:15:07+00:00,31,31,2,False,0,2019-02-01,62
2017,Bugfix of the new reduction arrays.,joergoster,2019-02-23 10:53:17+00:00,1,1,1,False,5,2019-02-01,2
2015,Cut nodes2,MJZ1977,2019-02-20 20:12:46+00:00,1,1,4,False,2,2019-02-01,2
2014,Update psqt.cpp,ghost,2019-02-18 18:21:46+00:00,1,1,1,False,0,2019-02-01,2
2013,[Cluster] merge master,vondele,2019-02-17 12:23:04+00:00,188,224,23,True,6,2019-02-01,412
2011,Remove skipQuiets variable in search.,protonspring,2019-02-15 05:55:12+00:00,6,8,3,False,4,2019-02-01,14
2010,Remove PvNode dimension from Reductions array.,protonspring,2019-02-13 22:04:09+00:00,4,5,1,False,2,2019-02-01,9
2009,A little cleanup in bitboard::init(),protonspring,2019-02-11 20:36:44+00:00,5,7,1,False,0,2019-02-01,12
2008,Remove ForwardRanksBB,protonspring,2019-02-11 17:06:31+00:00,3,7,3,False,0,2019-02-01,10
2007,Update psqt.cpp,ghost,2019-02-08 17:51:04+00:00,2,2,1,False,4,2019-02-01,4
2006,Assorted trivial cleanups 2/2019,mcostalba,2019-02-08 09:52:37+00:00,90,86,11,False,4,2019-02-01,176
2005,Update tbprobe.h,ghost,2019-02-08 08:00:31+00:00,1,1,1,False,4,2019-02-01,2
2004,Update tbprobe.cpp,ghost,2019-02-08 08:00:21+00:00,1,1,1,False,4,2019-02-01,2
2003,Update material.cpp,ghost,2019-02-07 11:46:27+00:00,1,1,1,False,3,2019-02-01,2
2002,Simplify reduction3,MJZ1977,2019-02-07 09:36:44+00:00,1,5,3,False,3,2019-02-01,6
2000,How to compile McBrain-X,wisecam,2019-02-06 08:59:15+00:00,7928,3500,108,False,2,2019-02-01,11428
1999,Update tbprobe.h,ghost,2019-02-06 07:06:35+00:00,6,5,1,False,2,2019-02-01,11
1998,Update tbprobe.cpp,ghost,2019-02-06 07:03:57+00:00,6,5,1,False,2,2019-02-01,11
1997,Simplify generation of castling moves,protonspring,2019-02-06 04:14:12+00:00,4,8,4,False,2,2019-02-01,12
1996,Scale time reduction by depth differential,protonspring,2019-02-05 15:12:27+00:00,2,2,2,False,1,2019-02-01,4
1995,Remove uiThread (closes #1990),niklasf,2019-02-05 11:23:18+00:00,1,2,1,False,1,2019-02-01,3
1991,Update evaluate.cpp,ghost,2019-02-04 14:39:48+00:00,1,1,1,False,0,2019-02-01,2
1988,Update material.cpp,ghost,2019-02-02 15:56:25+00:00,2,2,1,False,5,2019-02-01,4
1987,Defensive Knight,mstembera,2019-02-02 15:23:09+00:00,2,1,1,True,5,2019-02-01,3
1986,Simplify failedLow away,xoto10,2019-02-01 14:45:19+00:00,5,7,1,False,4,2019-02-01,12
1985,Extend discovered checks regardless of SEE,miguel-l,2019-02-01 13:37:34+00:00,3,2,2,False,4,2019-02-01,5
1984,Tweak tropism weight in king danger,snicolet,2019-02-01 12:11:11+00:00,1,1,1,False,4,2019-02-01,2
1983,More precise checks evaluation in king danger,Vizvezdenec,2019-02-01 06:34:49+00:00,18,11,2,False,4,2019-02-01,29
1982,Remove overlapping safe checks from kingdanger and increase bishop and rook check values as a compensation.,Vizvezdenec,2019-02-01 06:28:37+00:00,16,11,1,False,4,2019-02-01,27
1981,Warning correction. Level 4 with MSVC.,OuaisBla,2019-02-01 04:21:34+00:00,76,44,1,False,4,2019-02-01,120
1979,Simplify Stat Score bonus,protonspring,2019-01-30 16:30:53+00:00,1,4,3,False,2,2019-01-01,5
1975,Use int8_t instead of int for SquareDistance[],zenczykowski,2019-01-27 11:55:12+00:00,2,2,1,False,6,2019-01-01,4
1974,Simplify Distance methods and remove templates,protonspring,2019-01-27 02:26:18+00:00,14,17,3,False,6,2019-01-01,31
1973,Change pinning logic in static exchange evaluation,miguel-l,2019-01-27 00:43:41+00:00,5,4,1,False,6,2019-01-01,9
1972,Skip skipping thread scheme,CoffeeOne,2019-01-26 21:40:21+00:00,0,12,1,True,5,2019-01-01,12
1968,Use a simple sigmoid for move_importance,protonspring,2019-01-25 15:16:34+00:00,3,9,2,False,4,2019-01-01,12
1966,[Cluster] Use a sendrecv ring instead of allgather,vondele,2019-01-23 21:51:43+00:00,36,31,1,True,2,2019-01-01,67
1964,Don't update pvHit after IID,DU-jdto,2019-01-23 04:22:01+00:00,0,1,1,False,2,2019-01-01,1
1963,Remove Some Bitboard Arrays,protonspring,2019-01-23 03:57:24+00:00,9,36,2,True,2,2019-01-01,45
1961,Simplify thread skipping scheme.,vondele,2019-01-22 20:41:37+00:00,4,10,1,False,1,2019-01-01,14
1960,Remove FileBB and RankBB,protonspring,2019-01-22 15:31:23+00:00,7,18,3,False,1,2019-01-01,25
1959,Update material.cpp,ghost,2019-01-22 11:18:47+00:00,2,2,1,False,1,2019-01-01,4
1958,Simplify TrappedRook to a single penalty (no longer based on mobility).,protonspring,2019-01-21 18:58:47+00:00,2,2,1,False,0,2019-01-01,4
1957,Tweak initiative and Pawn PSQT,SFisGOD,2019-01-19 01:11:10+00:00,12,12,1,True,5,2019-01-01,24
1955,Clean-up some shifting in space calculation,protonspring,2019-01-17 06:03:51+00:00,4,3,2,True,3,2019-01-01,7
1953,Simplify pvHit;  removing excludedMove check.,marotear,2019-01-16 04:07:26+00:00,1,6,1,True,2,2019-01-01,7
1952,[Cluster] adds missing line,vondele,2019-01-15 21:26:04+00:00,1,0,1,True,1,2019-01-01,1
1951,Remove AdjacentFiles Array,protonspring,2019-01-15 20:33:31+00:00,2,7,1,False,1,2019-01-01,9
1950,Move PawnsOnSquares out of Pawns,protonspring,2019-01-15 05:25:59+00:00,87,87,17,False,1,2019-01-01,174
1947,[cluster] Extra output & documentation,vondele,2019-01-13 12:06:25+00:00,151,29,4,False,6,2019-01-01,180
1946,Change outposts to single value,protonspring,2019-01-13 02:34:41+00:00,5,10,1,False,6,2019-01-01,15
1945,Penalty if our king is attacked by our minors.,31m059,2019-01-12 21:59:05+00:00,7,0,2,False,5,2019-01-01,7
1944,Dbg_pring_formatting,ghost,2019-01-10 20:24:46+00:00,3,3,1,False,3,2019-01-01,6
1943,Dbg print formatting,ghost,2019-01-10 20:21:15+00:00,4,4,13,False,3,2019-01-01,8
1942,Remove pvExact,vondele,2019-01-10 13:04:54+00:00,3,8,1,False,3,2019-01-01,11
1941,Cluster merge master,vondele,2019-01-09 20:55:43+00:00,181,165,10,True,2,2019-01-01,346
1940,[Obsolete] Change Outpost array to a single value,protonspring,2019-01-09 15:57:58+00:00,17,26,7,False,2,2019-01-01,43
1939,Add KNNvKP Endgame Heuristic.,Kurtbusch,2019-01-09 15:37:31+00:00,16,0,2,False,2,2019-01-01,16
1938,Minor cleanup to recent pvHit patch.,mstembera,2019-01-09 15:31:17+00:00,7,7,3,False,2,2019-01-01,14
1937,Small improvements to the CI infrastructure,vondele,2019-01-09 15:16:00+00:00,3,3,1,True,2,2019-01-01,6
1936,Search tree,MJZ1977,2019-01-09 13:23:03+00:00,28,16,4,False,2,2019-01-01,44
1933,Simplify TM a bit.,vondele,2019-01-06 11:33:18+00:00,1,4,1,False,6,2019-01-01,5
1932,Introduce non-singular cut node pruning.,miguel-l,2019-01-06 08:08:24+00:00,11,3,2,False,6,2019-01-01,14
1931,[Cluster] Param tweak.,vondele,2019-01-05 12:14:54+00:00,2,2,1,True,5,2019-01-01,4
1930,Consolidate some duplicated code in MovePicker,protonspring,2019-01-04 18:17:03+00:00,13,15,2,False,4,2019-01-01,28
1929,Delay castling legality check,mcostalba,2019-01-04 11:27:00+00:00,38,62,1,False,4,2019-01-01,100
1928,Init movepick stage in constructor list where possible.,protonspring,2019-01-04 00:03:43+00:00,11,6,1,False,4,2019-01-01,17
1927,tablebase file checks (#1911),vondele,2019-01-03 23:05:29+00:00,13,1,2,False,3,2019-01-01,14
1926,Remove recapture square,protonspring,2019-01-03 19:39:45+00:00,6,10,5,False,3,2019-01-01,16
1925,[Cluster] Move IO to the root.,vondele,2019-01-03 15:27:13+00:00,54,17,1,True,3,2019-01-01,71
1924,  Simplify generate_castling,mcostalba,2019-01-02 07:52:21+00:00,32,60,5,False,2,2019-01-01,92
1923,Simplify generate_castling,protonspring,2019-01-01 22:44:25+00:00,4,12,1,False,1,2019-01-01,16
1922,Simplify KingRing Calculations,protonspring,2019-01-01 19:19:41+00:00,10,13,6,False,1,2019-01-01,23
1921,Assorted trivial cleanups Jan 2019,mcostalba,2019-01-01 13:37:58+00:00,107,102,12,False,1,2019-01-01,209
